사업장명,도로명주소,병상수,입원실수,의료인수,cluster,혼잡도,좌표정보(X),좌표정보(Y)
평택비전병원,경기도 평택시 비전4로 47 (비전동),74.0,19.0,10.0,0,혼잡,210129.033166995,388987.006631937
스마일본병원,"경기도 평택시 비전5로 37, 3층~6층 (비전동)",82.0,22.0,21.0,0,혼잡,210139.748022166,388891.177114226
의료법인 갈렌의료재단 박병원,경기도 평택시 송탄로 33 (장당동),154.0,32.0,151.0,0,여유,204999.243227076,394060.030648147
의료법인백성의료재단 안중백병원,경기도 평택시 안중읍 서동대로 1931-21 (안중백병원),293.0,62.0,32.0,0,혼잡,196258.984684647,389092.772025722
서울제일병원,경기도 평택시 안중읍 안현로 429,98.0,20.0,8.0,0,혼잡,193839.004852946,387391.99900962
서울제일병원,"경기도 평택시 지산로 70, 2-7층 (지산동)",108.0,26.0,27.0,0,혼잡,205477.292589627,397556.726063973
평택21세기병원,경기도 평택시 중앙로 288 (합정동),98.0,23.0,32.0,0,보통,210109.777897254,387632.108077604
한강연세병원,경기도 동두천시 평화로2169번길 24 (송내동),70.0,19.0,5.0,0,혼잡,204627.813086659,486550.110377639
고려대학교의과대학부속안산병원,경기도 안산시 단원구 적금로 123 (고잔동),767.0,203.0,1701.0,1,여유,184436.090447315,424158.8252823
근로복지공단안산병원,"경기도 안산시 상록구 구룡로 87, 근로복지공단안산병원 (일동)",380.0,105.0,325.0,0,여유,188790.160811676,423859.289933906
온누리병원,경기도 안산시 단원구 선부로 201 (선부동),122.0,34.0,96.0,0,여유,183760.272038619,426671.427345841
세창의료재단우성여성병원,경기도 안산시 단원구 고잔로 58-10 (고잔동),30.0,16.0,31.0,0,여유,185037.46704185,424053.624779009
의료법인칠석의료재단사랑의병원,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",220.0,57.0,356.0,0,여유,186173.235763478,425010.121160451
치항병원,경기도 안산시 단원구 고잔2길 2 (고잔동),52.0,29.0,20.0,0,보통,184989.437634591,423980.875413616
두손병원,"경기도 안산시 단원구 선부광장1로 114, 두손병원 (선부동)",125.0,30.0,65.0,0,보통,183310.679887225,425672.571527225
한빛여성병원,경기도 안산시 단원구 광덕동로 53 (고잔동),50.0,30.0,25.0,0,보통,185062.092844628,423030.254886023
동안산병원,경기도 안산시 상록구 월피로 88 (월피동),111.0,31.0,58.0,0,보통,186906.031933879,425998.269497796
대아의료재단한도병원,경기도 안산시 단원구 선부광장로 103 (선부동),357.0,104.0,358.0,0,여유,182880.808061497,425797.494188945
의료법인 플러스의료재단 단원병원,"경기도 안산시 단원구 원포공원1로 20, 동의성단원병원 (초지동)",370.0,106.0,393.0,0,여유,183372.493821792,422042.507943631
장동욱병원,"경기도 안산시 단원구 동산로 60, 3층 (원시동)",34.0,7.0,11.0,0,보통,181941.56702977,423458.285743027
안산튼튼병원,"경기도 안산시 상록구 도매시장로 4 (이동, 광덕빌딩)",67.0,16.0,48.0,0,여유,187247.943749644,422882.91834641
안산21세기병원,경기도 안산시 단원구 보화로 50 (고잔동),136.0,38.0,89.0,0,여유,185023.685878901,425436.753943248
박진영병원,"경기도 안산시 단원구 광덕대로 181, BYC안산고잔동빌딩 2,6,7층 일부층 507,508,602호 (고잔동)",67.0,18.0,47.0,0,여유,184794.753782825,423438.458688208
케이에스병원,"경기도 안산시 단원구 고잔로 54, 203,302~303호 (고잔동, 에이스타워)",34.0,11.0,10.0,0,혼잡,185048.747717385,424130.056197708
기둥병원,"경기도 안산시 상록구 상록수로 34, 뉴라성관광호텔 2층 일부, 3 층 (본오동)",61.0,16.0,19.0,0,혼잡,187852.53559403,422244.178054338
의료법인서전의료재단한사랑병원,경기도 안산시 상록구 광덕1로 345 (이동),64.0,23.0,53.0,0,여유,186493.44385095,422800.614800288
고든병원,"경기도 안산시 단원구 고잔로 76, 영풍빌딩 408일부,501~502,505,505-1,506호 (고잔동)",45.0,14.0,35.0,0,여유,185295.084553074,424099.171349268
제이케이병원,"경기도 안산시 단원구 예술대학로4길 10, 지하1, 1~3층 (고잔동, 지디스요양원)",45.0,10.0,14.0,0,혼잡,185750.479003055,425435.119267874
클래스병원,"경기도 안산시 단원구 적금로1길 11, SR노빌리안 3~8층 1층(101~103)호 (고잔동)",145.0,44.0,90.0,0,여유,184620.497111014,424043.902881011
안산 마루병원,"경기도 안산시 상록구 광덕1로 385, 엔타운 5~7층 (이동)",127.0,33.0,57.0,0,보통,186793.984964404,423015.718031014
열린외과병원,"경기도 안산시 단원구 화랑로 376, B1 일부, 2~4층 (고잔동)",35.0,10.0,17.0,0,보통,184795.69117454,424336.224294956
의료법인성광의료재단일산차병원,"경기도 고양시 일산동구 중앙로 1205, 지하1층(일부),지하2층,지하4층(일부),1층(일부),2층(일부),3층(일부),4~5층,6층(일부), 7~10층 (장항동)",299.0,130.0,647.0,0,여유,180159.813474529,461339.112684055
고양휴메디병원,"경기도 고양시 덕양구 원흥3로 6-17, 3층~7층 (원흥동)",199.0,54.0,61.0,0,혼잡,188978.929411932,460603.564479308
원흥아이제일병원,"경기도 고양시 덕양구 권율대로 685, SIB타워 9,10층 (원흥동)",55.0,34.0,29.0,0,보통,188816.104803012,460987.264403218
서울척탑병원,"경기도 고양시 덕양구 권율대로 685, SIB타워 6층,7층 ,803~808호 (원흥동)",68.0,19.0,45.0,0,여유,188816.104803012,460987.264403218
다병원,"경기도 고양시 덕양구 서정마을로 5, 행신프라자 3~7층 (행신동)",41.0,13.0,10.0,0,혼잡,186421.557345025,457356.095590639
연세나을병원,"경기도 고양시 일산동구 장백로 174, 지하1층~지상10층 (장항동)",99.0,41.0,27.0,0,혼잡,180306.332766803,460922.163764663
해븐리병원,"경기도 고양시 일산동구 중산로 117, 지하1층 일부, 1층 일부, 2~5층 (중산동)",178.0,40.0,56.0,0,혼잡,180616.77691702,464481.764844221
로하스일산병원,"경기도 고양시 일산서구 일중로 59 (일산동, 일산마샬빌딩 4,5,6,7,8층)",112.0,31.0,54.0,0,보통,180106.648433532,464751.777914251
연세강인병원,"경기도 고양시 덕양구 화중로 50, 4,5,6층 (화정동)",85.0,16.0,17.0,0,혼잡,184983.790262087,458829.949981273
일산하이병원,경기도 고양시 일산동구 고양대로 761 (중산동),76.0,18.0,19.0,0,혼잡,180578.974778596,464483.751987846
연세마두병원,"경기도 고양시 일산동구 강석로 123 (마두동, 뉴삼창마트)",105.0,18.0,31.0,0,혼잡,180411.090858326,461078.7300066
연세항맥병원,"경기도 고양시 일산서구 강성로 121, 일산삼희프라자 301~6,309~11호 (주엽동)",36.0,14.0,6.0,0,혼잡,178947.014183837,463157.053722125
포인트병원,"경기도 고양시 일산서구 중앙로 1448 (주엽동, 2층~5층)",61.0,15.0,33.0,0,보통,178747.080216502,463221.556764707
일산중심재활병원,"경기도 고양시 일산서구 미래로 227, 일산중심병원 지하1-지상4층 (덕이동)",280.0,83.0,118.0,0,보통,177534.002673967,466418.190968508
의료법인일산복음병원,"경기도 고양시 일산동구 고양대로 760, 가동 (중산동, 일산복음병원)",134.0,33.0,130.0,0,여유,180527.147000781,464407.842061066
국군고양병원,경기도 고양시 덕양구 혜음로 215 (벽제동),142.0,28.0,59.0,0,보통,190847.593960225,468501.314161012
원당연세병원,"경기도 고양시 덕양구 호국로 781, 2,3,4,6,7층 (주교동)",68.0,20.0,61.0,0,여유,185406.060145958,461552.437998422
그레이스병원,"경기도 고양시 일산동구 중앙로 1073, (지하2층,지하1층,1층중일부,2~9층)/중앙로1071(1층중 일부, 2~4층) (백석동)",60.0,32.0,61.0,0,여유,180964.807342093,460286.950892145
인제대학교일산백병원,경기도 고양시 일산서구 주화로 170 (대화동),716.0,164.0,1217.0,1,여유,177925.649988852,463563.560316471
국민건강보험공단일산병원,"경기도 고양시 일산동구 일산로 100 (백석동,백석1동 1241외1필지 4층)",804.0,228.0,1622.0,1,여유,181645.332558968,460377.762336412
국립암센터,경기도 고양시 일산동구 일산로 323 (마두동),599.0,201.0,1213.0,1,여유,180831.553615045,462376.333511974
의료법인자인의료재단(더자인병원),"경기도 고양시 덕양구 중앙로 555, /중앙로557번길 14, 지하1(일부),1-6층 (행신동)",277.0,64.0,179.0,0,여유,185409.091507169,457872.14256148
허유재병원,"경기도 고양시 일산동구 중앙로 1317, 지하1층~5층,6층 일부, 8층 (장항동)",77.0,43.0,79.0,0,여유,179633.315549362,462306.038542828
동국대학교일산불교병원,"경기도 고양시 일산동구 동국로 27 (식사동, 동국대학교일산병원)",673.0,193.0,925.0,1,여유,182859.165827012,463795.707030926
케이제노셀병원,"경기도 고양시 덕양구 향기로 119, Urban place 5~7층 (향동동)",35.0,14.0,16.0,0,보통,190566.60434071,455345.355356615
구리센트럴병원,"경기도 구리시 검배로 46, 굿빌딩(3,4,6~9,11,12층) (수택동)",93.0,23.0,30.0,0,혼잡,212640.806781549,455006.350386873
오케이참병원,"경기도 구리시 건원대로 95, 3,4,5,6층 (인창동, 인창프라자)",68.0,19.0,12.0,0,혼잡,212117.612552482,456344.486297734
좋은아침병원,"경기도 구리시 경춘로 144, 좋은아침빌딩 지하1~지상5층 (교문동)",88.0,17.0,67.0,0,여유,211516.939409525,455350.443046615
행복한외과병원,"경기도 구리시 검배로 78 (수택동, 행복한외과)",38.0,15.0,6.0,0,혼잡,212870.428947542,454794.726859975
국군구리병원,"경기도 구리시 인창2로 177 (인창동, 국군구리병원)",42.0,12.0,82.0,0,여유,210477.353246929,456427.616381704
한양대학교구리병원,경기도 구리시 경춘로 153 (교문동),533.0,119.0,902.0,1,여유,211626.577575206,455439.113115274
재단법인원진녹색병원,"경기도 구리시 동구릉로 65, 원진녹색병원 (인창동)",117.0,33.0,55.0,0,보통,211737.545460967,455974.705394375
윤서병원,경기도 구리시 건원대로 47 (인창동),136.0,32.0,34.0,0,혼잡,212247.474670381,455885.026895938
의료법인기상의료재단카이저병원,"경기도 구리시 건원대로 44, 5,6,7층 (인창동, 태영빌딩)",149.0,32.0,48.0,0,혼잡,212315.958272144,455871.852755093
아이맘어린이병원,"경기도 남양주시 다산중앙로 105-8, 성산플레이스 4차 3~5층,10층 (다산동)",71.0,46.0,14.0,0,혼잡,213428.814322326,457829.512215219
서울에이스병원,"경기도 남양주시 다산중앙로145번길 9, 에이스병원 2~7층 402호 제외호 (다산동)",70.0,20.0,48.0,0,여유,213299.72400545,458148.941649184
엘병원,"경기도 남양주시 퇴계원읍 퇴계원로 20, 지하2~지상7층 일부제외호",156.0,44.0,106.0,0,여유,212384.59059331,460718.517347065
삼성바른병원,"경기도 남양주시 화도읍 경춘로 1872, 2~4층",65.0,21.0,25.0,0,보통,226071.095671936,461191.878870617
진접 한양병원,"경기도 남양주시 진접읍 해밀예당1로 28, 진접농협 2층, 3층",71.0,32.0,26.0,0,보통,216336.473260368,467638.784627414
누네안과병원,"경기도 남양주시 진접읍 해밀예당1로 28, 진접농협 4층, 5층 501호",30.0,14.0,21.0,0,여유,216336.473260368,467638.784627414
국민최상병원,경기도 남양주시 경춘로 1342 (평내동),40.0,13.0,20.0,0,보통,221173.580221594,461112.534975419
혜성병원,"경기도 남양주시 경춘로1308번길 4, 1층일부~10층 (평내동)",147.0,48.0,50.0,0,보통,220961.424316632,460887.810846891
다산청아람어린이병원,"경기도 남양주시 다산순환로 349, 3~5층 (다산동)",59.0,39.0,20.0,0,보통,213712.2584925,458170.929566794
남양주양병원,경기도 남양주시 경춘로 933 (금곡동),50.0,22.0,54.0,0,여유,218043.237678756,459036.842539072
원병원,경기도 남양주시 화도읍 경춘로 1943-16,151.0,43.0,44.0,0,혼잡,226793.076094205,461115.825967835
남양주백병원,"경기도 남양주시 진접읍 해밀예당1로 30-25, 2층~10층",109.0,33.0,77.0,0,여유,216475.662619266,467663.54013883
남양주 한양병원,경기도 남양주시 오남읍 양지로 47-55,284.0,92.0,137.0,0,보통,217996.153974945,464519.336142269
현대병원,경기도 남양주시 진접읍 봉현로 21,402.0,118.0,314.0,0,여유,215776.779813115,468132.821840072
하나소아청소년과병원,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 4층, 10층층 (호평동)",41.0,25.0,14.0,0,보통,221365.019315782,461326.761556667
히어로병원,경기도 남양주시 진건읍 사릉로442번길 15,75.0,16.0,6.0,0,혼잡,215564.751413915,461840.452565837
의료법인혜수의료재단베리굿병원,"경기도 남양주시 별내5로5번길 5, 지앤지프라자 3~7층 (별내동)",45.0,11.0,21.0,0,보통,209916.250321232,460844.848417585
다산의료소비자생활협동조합정석소아청소년과병원,"경기도 남양주시 진접읍 해밀예당1로 221, 6,7,8층 (지안빌딩)",34.0,17.0,9.0,0,혼잡,217803.66538088,468707.744549913
휴메디병원,"경기도 남양주시 진접읍 금강로1521번길 1, 2,3,4층",88.0,16.0,11.0,0,혼잡,216840.97137281,469322.672860596
오산한국병원,경기도 오산시 밀머리로1번길 16 (원동),299.0,94.0,256.0,0,여유,206616.192160682,404380.290133016
오산세종병원,경기도 오산시 오산로 8 (갈곶동),46.0,8.0,23.0,0,보통,205901.819471673,402872.466020886
서울어린이병원,경기도 오산시 경기대로 209 (원동),85.0,54.0,26.0,0,혼잡,206420.892586267,404630.267352849
버팀병원,"경기도 오산시 경기대로 274, B1,1,2,3,5층 (오산동)",99.0,27.0,40.0,0,보통,206499.470006139,405283.252464651
조은오산병원,경기도 오산시 오산로 307 (오산동),206.0,57.0,86.0,0,보통,205987.868803126,405822.412321036
삼성본병원,"경기도 오산시 북삼미로 175, 삼성본병원 A동 및 B동 (외삼미동)",70.0,20.0,77.0,0,여유,205393.685331078,409919.328262392
송호욱병원,"경기도 오산시 내삼미로79번길 19, 6층~8층, 10층 (수청동)",36.0,9.0,17.0,0,보통,205647.234260691,407516.829454405
웰봄병원,"경기도 오산시 경기대로 534, 3층 303호, 5~10층 (수청동)",59.0,35.0,34.0,0,보통,205620.013676842,407646.209154029
평안한사랑병원,"경기도 오산시 수목원로 606, 오산세교CL타워 6층 (세교동)",120.0,22.0,5.0,0,혼잡,203668.201389907,409352.915769246
삼성본어스병원,경기도 시흥시 은계중앙로306번길 82(대야동),65.0,21.0,28.0,0,보통,181769.094803804,438790.736716176
연세더바로병원,"경기도 시흥시 수인로 3330, 301호, 4~8층 (대야동)",80.0,24.0,76.0,0,여유,181234.740780995,437482.353710166
일어나병원,"경기도 시흥시 황고개로 472, 2~5층 (장곡동)",80.0,23.0,40.0,0,보통,181391.740027891,430147.948810976
웰손병원,"경기도 시흥시 서울대학로264번길 26-32, 배곧중앙프라자 4층 (배곧동)",54.0,16.0,40.0,0,여유,175810.848650867,429428.537944057
의료법인 록향의료재단 신천연합병원,"경기도 시흥시 복지로 57, 복지로 61, 2층 (대야동)",140.0,38.0,149.0,0,여유,181292.479381664,438065.241734382
의료법인 남촌의료재단 시화병원,"경기도 시흥시 군자천로 381, 시화병원 (정왕동)",498.0,149.0,684.0,1,여유,176644.513028873,427587.809327063
의료법인 석경의료재단 센트럴병원,"경기도 시흥시 공단1대로 237 (정왕동, 센트럴 병원)",259.0,66.0,251.0,0,여유,175848.325384617,426130.430501081
의료법인 풍진의료재단 스마트허브병원,"경기도 시흥시 공단1대로 263, 스마트허브 N-CITY 지하01호, 113호~121호, 127호, 153호,호 (정왕동)",100.0,32.0,7.0,0,혼잡,176050.349785259,425977.252904172
